date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking
2021-09-08,Guatemala,Nicaragua,2.0,2.0,Friendly,Antigua Guatemala City,Guatemala,False,0,0
2021-09-08,Kosovo,Spain,0.0,2.0,FIFA World Cup qualification,Pristina,Kosovo,False,115,7
2021-09-08,Greece,Sweden,2.0,1.0,FIFA World Cup qualification,Athens,Greece,False,48,17
2021-09-08,Northern Ireland,Switzerland,0.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,51,14
2021-09-08,Italy,Lithuania,5.0,0.0,FIFA World Cup qualification,Reggio Emilia,Italy,False,5,134
2021-09-08,Wales,Estonia,0.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,19,110
2021-09-08,Belarus,Belgium,0.0,1.0,FIFA World Cup qualification,Kazan,Russia,True,89,1
2021-09-08,Albania,San Marino,5.0,0.0,FIFA World Cup qualification,Elbasan,Albania,False,69,209
2021-09-08,Hungary,Andorra,2.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,37,156
2021-09-08,Poland,England,1.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,27,4
2021-09-08,Iceland,Germany,0.0,4.0,FIFA World Cup qualification,Reykjavík,Iceland,False,53,16
2021-09-08,Armenia,Liechtenstein,1.0,1.0,FIFA World Cup qualification,Yerevan,Armenia,False,88,189
2021-09-08,North Macedonia,Romania,0.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,False,72,45
2021-09-08,Costa Rica,Jamaica,1.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,0,0
2021-09-08,Panama,Mexico,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,0,0
2021-09-08,Canada,El Salvador,3.0,0.0,FIFA World Cup qualification,Toronto,Canada,False,0,0
2021-09-08,Honduras,United States,1.0,4.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,0,0
2021-09-09,Colombia,Chile,3.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,0,0
2021-09-09,Paraguay,Venezuela,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,0,0
2021-09-09,Uruguay,Ecuador,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0,0
2021-09-09,Argentina,Bolivia,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,0,0
2021-09-09,Brazil,Peru,2.0,0.0,FIFA World Cup qualification,Recife,Brazil,False,0,0
2021-09-24,El Salvador,Guatemala,0.0,2.0,Friendly,Washington,United States,True,0,0
2021-09-30,Egypt,Liberia,2.0,0.0,Friendly,Alexandria,Egypt,False,0,0
2021-10-01,Sri Lanka,Bangladesh,0.0,1.0,SAFF Cup,Malé,Maldives,True,0,0
2021-10-01,Maldives,Nepal,0.0,1.0,SAFF Cup,Malé,Maldives,False,0,0
2021-10-04,Bangladesh,India,1.0,1.0,SAFF Cup,Malé,Maldives,True,0,0
2021-10-04,Sri Lanka,Nepal,2.0,3.0,SAFF Cup,Malé,Maldives,True,0,0
2021-10-06,Sudan,Guinea,1.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,True,0,0
2021-10-06,Morocco,Guinea-Bissau,5.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,0,0
2021-10-06,Bahrain,Curaçao,4.0,0.0,Friendly,Riffa,Bahrain,False,0,0
2021-10-06,Jordan,Malaysia,4.0,0.0,Friendly,Amman,Jordan,False,0,0
2021-10-06,Sierra Leone,South Sudan,1.0,1.0,Friendly,El Jadida,Morocco,True,0,0
2021-10-06,Italy,Spain,1.0,2.0,UEFA Nations League,Milan,Italy,False,5,8
2021-10-07,Iraq,Lebanon,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,0,0
2021-10-07,South Korea,Syria,2.0,1.0,FIFA World Cup qualification,Ansan,South Korea,False,0,0
2021-10-07,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,0,0
2021-10-07,Saudi Arabia,Japan,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,0,0
2021-10-07,China PR,Vietnam,3.0,2.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,0,0
2021-10-07,Australia,Oman,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,0,0
2021-10-07,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,0,0
2021-10-07,United States,Jamaica,2.0,0.0,FIFA World Cup qualification,Austin,United States,False,0,0
2021-10-07,El Salvador,Panama,1.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,0,0
2021-10-07,Mexico,Canada,1.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,0,0
2021-10-07,Equatorial Guinea,Zambia,2.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,0,0
2021-10-07,Tunisia,Mauritania,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,0,0
2021-10-07,Liberia,Cape Verde,1.0,2.0,FIFA World Cup qualification,Accra,Ghana,True,0,0
2021-10-07,Nigeria,Central African Republic,0.0,1.0,FIFA World Cup qualification,Lagos,Nigeria,False,0,0
2021-10-07,Rwanda,Uganda,0.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,False,0,0
2021-10-07,Mali,Kenya,5.0,0.0,FIFA World Cup qualification,Agadir,Morocco,True,0,0
2021-10-07,DR Congo,Madagascar,2.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,0,0
2021-10-07,Tanzania,Benin,0.0,1.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,0,0
2021-10-07,Ecuador,Bolivia,3.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,0,0
2021-10-07,Venezuela,Brazil,1.0,3.0,FIFA World Cup qualification,Caracas,Venezuela,False,0,0
2021-10-07,Paraguay,Argentina,0.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,0,0
2021-10-07,Peru,Chile,2.0,0.0,FIFA World Cup qualification,Lima,Peru,False,0,0
2021-10-07,Uruguay,Colombia,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0,0
2021-10-07,Indonesia,Taiwan,2.0,1.0,AFC Asian Cup qualification,Buriram,Thailand,True,0,0
2021-10-07,India,Sri Lanka,0.0,0.0,SAFF Cup,Malé,Maldives,True,0,0
2021-10-07,Maldives,Bangladesh,2.0,0.0,SAFF Cup,Malé,Maldives,False,0,0
2021-10-07,Belgium,France,2.0,3.0,UEFA Nations League,Turin,Italy,True,1,4
2021-10-08,Czech Republic,Wales,2.0,2.0,FIFA World Cup qualification,Prague,Czech Republic,False,0,19
2021-10-08,Estonia,Belarus,2.0,0.0,FIFA World Cup qualification,Tallinn,Estonia,False,111,90
2021-10-08,Gibraltar,Montenegro,0.0,3.0,FIFA World Cup qualification,Gibraltar,Gibraltar,False,197,71
2021-10-08,Latvia,Netherlands,0.0,1.0,FIFA World Cup qualification,Riga,Latvia,False,135,11
2021-10-08,Turkey,Norway,1.0,1.0,FIFA World Cup qualification,Istanbul,Turkey,False,41,39
2021-10-08,Malta,Slovenia,0.0,4.0,FIFA World Cup qualification,Ta' Qali,Malta,False,171,64
2021-10-08,Cyprus,Croatia,0.0,3.0,FIFA World Cup qualification,Larnaca,Cyprus,False,103,17
2021-10-08,Russia,Slovakia,1.0,0.0,FIFA World Cup qualification,Kazan,Russia,False,37,38
2021-10-08,Iceland,Armenia,1.0,1.0,FIFA World Cup qualification,Reykjavík,Iceland,False,60,89
2021-10-08,Germany,Romania,2.0,1.0,FIFA World Cup qualification,Hamburg,Germany,False,14,42
2021-10-08,Liechtenstein,North Macedonia,0.0,4.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,188,74
2021-10-08,Algeria,Niger,6.0,1.0,FIFA World Cup qualification,Algiers,Algeria,False,0,0
2021-10-08,Djibouti,Burkina Faso,0.0,4.0,FIFA World Cup qualification,Marrakech,Morocco,True,0,0
2021-10-08,Malawi,Ivory Coast,0.0,3.0,FIFA World Cup qualification,Johannesburg,South Africa,True,0,0
2021-10-08,Cameroon,Mozambique,3.0,1.0,FIFA World Cup qualification,Douala,Cameroon,False,0,0
2021-10-08,Angola,Gabon,3.0,1.0,FIFA World Cup qualification,Luanda,Angola,False,0,0
2021-10-08,Egypt,Libya,1.0,0.0,FIFA World Cup qualification,Alexandria,Egypt,False,0,0
2021-10-09,Azerbaijan,Republic of Ireland,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,False,117,50
2021-10-09,Luxembourg,Serbia,0.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,94,28
2021-10-09,Sweden,Kosovo,3.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,False,18,109
2021-10-09,Georgia,Greece,0.0,2.0,FIFA World Cup qualification,Batumi,Georgia,False,96,46
2021-10-09,Lithuania,Bulgaria,3.0,1.0,FIFA World Cup qualification,Vilnius,Lithuania,False,137,70
2021-10-09,Switzerland,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Geneva,Switzerland,False,15,47
2021-10-09,Finland,Ukraine,1.0,2.0,FIFA World Cup qualification,Helsinki,Finland,False,55,27
2021-10-09,Kazakhstan,Bosnia and Herzegovina,0.0,2.0,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,False,120,57
2021-10-09,Scotland,Israel,3.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,False,45,80
2021-10-09,Faroe Islands,Austria,0.0,2.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,114,29
2021-10-09,Moldova,Denmark,0.0,4.0,FIFA World Cup qualification,Chișinău,Moldova,False,180,10
2021-10-09,Andorra,England,0.0,5.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,156,3
2021-10-09,Hungary,Albania,0.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,40,66
2021-10-09,Poland,San Marino,5.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,24,210
2021-10-09,Ethiopia,South Africa,1.0,3.0,FIFA World Cup qualification,Bahir Dar,Ethiopia,False,0,0
2021-10-09,Ghana,Zimbabwe,3.0,1.0,FIFA World Cup qualification,Cape Coast,Ghana,False,0,0
2021-10-09,Togo,Congo,1.0,1.0,FIFA World Cup qualification,Lomé,Togo,False,0,0
2021-10-09,Senegal,Namibia,4.0,1.0,FIFA World Cup qualification,Thiès,Senegal,False,0,0
2021-10-09,Guinea,Sudan,2.0,2.0,FIFA World Cup qualification,Agadir,Morocco,True,0,0
2021-10-09,Curaçao,New Zealand,1.0,2.0,Friendly,Riffa,Bahrain,True,0,0
2021-10-09,Gambia,Sierra Leone,1.0,2.0,Friendly,El Jadida,Morocco,True,0,0
2021-10-09,Portugal,Qatar,3.0,0.0,Friendly,Faro-Loulé,Portugal,False,7,0
2021-10-09,Uzbekistan,Malaysia,5.0,1.0,Friendly,Amman,Jordan,True,0,0
2021-10-09,Guam,Cambodia,0.0,1.0,AFC Asian Cup qualification,Isa Town,Bahrain,True,0,0
2021-10-09,Morocco,Guinea-Bissau,3.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,0,0
2021-10-10,Costa Rica,El Salvador,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,0,0
2021-10-10,Jamaica,Canada,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,0,0
2021-10-10,Panama,United States,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,0,0
2021-10-10,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,0,0
2021-10-10,Zambia,Equatorial Guinea,1.0,1.0,FIFA World Cup qualification,Lusaka,Zambia,False,0,0
2021-10-10,Mauritania,Tunisia,0.0,0.0,FIFA World Cup qualification,Nouakchott,Mauritania,False,0,0
2021-10-10,Central African Republic,Nigeria,0.0,2.0,FIFA World Cup qualification,Limbé,Cameroon,True,0,0
2021-10-10,Cape Verde,Liberia,1.0,0.0,FIFA World Cup qualification,Mindelo,Cape Verde,False,0,0
2021-10-10,Kenya,Mali,0.0,1.0,FIFA World Cup qualification,Nairobi,Kenya,False,0,0
2021-10-10,Uganda,Rwanda,1.0,0.0,FIFA World Cup qualification,Entebbe,Uganda,False,0,0
2021-10-10,Benin,Tanzania,0.0,1.0,FIFA World Cup qualification,Cotonou,Benin,False,0,0
2021-10-10,Madagascar,DR Congo,1.0,0.0,FIFA World Cup qualification,Antananarivo,Madagascar,False,0,0
2021-10-10,Bolivia,Peru,1.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,0,0
2021-10-10,Colombia,Brazil,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,0,0
2021-10-10,Venezuela,Ecuador,2.0,1.0,FIFA World Cup qualification,Caracas,Venezuela,False,0,0
2021-10-10,Argentina,Uruguay,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,0,0
2021-10-10,Chile,Paraguay,2.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,0,0
2021-10-10,Maldives,Sri Lanka,1.0,0.0,SAFF Cup,Malé,Maldives,False,0,0
2021-10-10,Nepal,India,0.0,1.0,SAFF Cup,Malé,Maldives,True,0,0
2021-10-10,Italy,Belgium,2.0,1.0,UEFA Nations League,Turin,Italy,False,5,1
2021-10-10,Spain,France,1.0,2.0,UEFA Nations League,Milan,Italy,True,8,4
2021-10-11,Belarus,Czech Republic,0.0,2.0,FIFA World Cup qualification,Kazan,Russia,True,90,0
2021-10-11,Estonia,Wales,0.0,1.0,FIFA World Cup qualification,Tallinn,Estonia,False,111,19
2021-10-11,Netherlands,Gibraltar,6.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,11,197
2021-10-11,Norway,Montenegro,2.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,39,71
2021-10-11,Latvia,Turkey,1.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,135,41
2021-10-11,Cyprus,Malta,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,False,103,171
2021-10-11,Croatia,Slovakia,2.0,2.0,FIFA World Cup qualification,Osijek,Croatia,False,17,38
2021-10-11,Slovenia,Russia,1.0,2.0,FIFA World Cup qualification,Maribor,Slovenia,False,64,37
2021-10-11,Iceland,Liechtenstein,4.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,False,60,188
2021-10-11,North Macedonia,Germany,0.0,4.0,FIFA World Cup qualification,Skopje,North Macedonia,False,74,14
2021-10-11,Romania,Armenia,1.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,42,89
2021-10-11,Burkina Faso,Djibouti,2.0,0.0,FIFA World Cup qualification,Marrakech,Morocco,True,0,0
2021-10-11,Mozambique,Cameroon,0.0,1.0,FIFA World Cup qualification,Tangier,Morocco,True,0,0
2021-10-11,Ivory Coast,Malawi,2.0,1.0,FIFA World Cup qualification,Cotonou,Benin,True,0,0
2021-10-11,Gabon,Angola,2.0,0.0,FIFA World Cup qualification,Franceville,Gabon,False,0,0
2021-10-11,Libya,Egypt,0.0,3.0,FIFA World Cup qualification,Benina,Libya,False,0,0
2021-10-11,Taiwan,Indonesia,0.0,3.0,AFC Asian Cup qualification,Buriram,Thailand,True,0,0
2021-10-12,Iran,South Korea,1.0,1.0,FIFA World Cup qualification,Tehran,Iran,False,0,0
2021-10-12,Syria,Lebanon,2.0,3.0,FIFA World Cup qualification,Amman,Jordan,True,0,0
2021-10-12,United Arab Emirates,Iraq,2.0,2.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,0,0
2021-10-12,Japan,Australia,2.0,1.0,FIFA World Cup qualification,Saitama,Japan,False,0,0
2021-10-12,Oman,Vietnam,3.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,0,0
2021-10-12,Saudi Arabia,China PR,3.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,0,0
2021-10-12,Portugal,Luxembourg,5.0,0.0,FIFA World Cup qualification,Faro-Loulé,Portugal,False,7,94
2021-10-12,Serbia,Azerbaijan,3.0,1.0,FIFA World Cup qualification,Belgrade,Serbia,False,28,117
2021-10-12,Kosovo,Georgia,1.0,2.0,FIFA World Cup qualification,Pristina,Kosovo,False,109,96
2021-10-12,Sweden,Greece,2.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,False,18,46
2021-10-12,Bulgaria,Northern Ireland,2.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False,70,47
2021-10-12,Lithuania,Switzerland,0.0,4.0,FIFA World Cup qualification,Vilnius,Lithuania,False,137,15
2021-10-12,Kazakhstan,Finland,0.0,2.0,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,False,120,55
2021-10-12,Ukraine,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Lviv,Ukraine,False,27,57
2021-10-12,Faroe Islands,Scotland,0.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,114,45
2021-10-12,Denmark,Austria,1.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,10,29
2021-10-12,Israel,Moldova,2.0,1.0,FIFA World Cup qualification,Beer Sheva,Israel,False,80,180
2021-10-12,England,Hungary,1.0,1.0,FIFA World Cup qualification,London,England,False,3,40
2021-10-12,Albania,Poland,0.0,1.0,FIFA World Cup qualification,Tirana,Albania,False,66,24
2021-10-12,San Marino,Andorra,0.0,3.0,FIFA World Cup qualification,Serravalle,San Marino,False,210,156
2021-10-12,Niger,Algeria,0.0,4.0,FIFA World Cup qualification,Niamey,Niger,False,0,0
2021-10-12,Zimbabwe,Ghana,0.0,1.0,FIFA World Cup qualification,Harare,Zimbabwe,False,0,0
2021-10-12,South Africa,Ethiopia,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,False,0,0
2021-10-12,Namibia,Senegal,1.0,3.0,FIFA World Cup qualification,Johannesburg,South Africa,True,0,0
2021-10-12,Congo,Togo,1.0,2.0,FIFA World Cup qualification,Brazzaville,Congo,False,0,0
2021-10-12,Bahrain,New Zealand,0.0,1.0,Friendly,Riffa,Bahrain,False,0,0
2021-10-12,Jordan,Uzbekistan,3.0,0.0,Friendly,Amman,Jordan,False,0,0
2021-10-12,Republic of Ireland,Qatar,4.0,0.0,Friendly,Dublin,Republic of Ireland,False,50,0
2021-10-12,South Sudan,Gambia,1.0,2.0,Friendly,El Jadida,Morocco,True,0,0
2021-10-12,Cambodia,Guam,2.0,1.0,AFC Asian Cup qualification,Isa Town,Bahrain,True,0,0
2021-10-12,Morocco,Guinea,4.0,1.0,FIFA World Cup qualification,Agadir,Morocco,False,0,0
2021-10-13,Honduras,Jamaica,0.0,2.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,0,0
2021-10-13,United States,Costa Rica,2.0,1.0,FIFA World Cup qualification,Columbus,United States,False,0,0
2021-10-13,Canada,Panama,4.0,1.0,FIFA World Cup qualification,Toronto,Canada,False,0,0
2021-10-13,El Salvador,Mexico,0.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,False,0,0
2021-10-13,Bangladesh,Nepal,1.0,1.0,SAFF Cup,Malé,Maldives,True,0,0
2021-10-13,Maldives,India,1.0,3.0,SAFF Cup,Malé,Maldives,False,0,0
2021-10-14,Bolivia,Paraguay,4.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,0,0
2021-10-14,Colombia,Ecuador,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,0,0
2021-10-14,Argentina,Peru,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,0,0
2021-10-14,Brazil,Uruguay,4.0,1.0,FIFA World Cup qualification,Manaus,Brazil,False,0,0
2021-10-14,Chile,Venezuela,3.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,0,0
2021-10-16,India,Nepal,3.0,0.0,SAFF Cup,Malé,Maldives,True,0,0
2021-10-27,Mexico,Ecuador,2.0,3.0,Friendly,Charlotte,United States,True,0,0
2021-11-05,El Salvador,Bolivia,0.0,1.0,Friendly,Washington,United States,True,0,0
2021-11-09,Sri Lanka,Maldives,4.0,4.0,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,False,0,0
2021-11-10,Kosovo,Jordan,0.0,2.0,Friendly,Pristina,Kosovo,False,113,0
2021-11-10,Nicaragua,Cuba,0.0,3.0,Friendly,Managua,Nicaragua,False,0,0
2021-11-10,Bangladesh,Seychelles,1.0,1.0,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,True,0,0
2021-11-11,Czech Republic,Kuwait,7.0,0.0,Friendly,Olomouc,Czech Republic,False,0,0
2021-11-11,Kyrgyzstan,Singapore,2.0,1.0,Friendly,Sharjah,United Arab Emirates,True,0,0
2021-11-11,Serbia,Qatar,4.0,0.0,Friendly,Belgrade,Serbia,False,25,0
2021-11-11,Ukraine,Bulgaria,1.0,1.0,Friendly,Odessa,Ukraine,False,26,70
2021-11-11,Uganda,Kenya,1.0,1.0,FIFA World Cup qualification,Entebbe,Uganda,False,0,0
2021-11-11,Rwanda,Mali,0.0,3.0,FIFA World Cup qualification,Kigali,Rwanda,False,0,0
2021-11-11,Ethiopia,Ghana,1.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,True,0,0
2021-11-11,South Africa,Zimbabwe,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,False,0,0
2021-11-11,Congo,Namibia,1.0,1.0,FIFA World Cup qualification,Brazzaville,Congo,False,0,0
2021-11-11,Togo,Senegal,1.0,1.0,FIFA World Cup qualification,Lomé,Togo,False,0,0
2021-11-11,Tanzania,DR Congo,0.0,3.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,0,0
2021-11-11,Benin,Madagascar,2.0,0.0,FIFA World Cup qualification,Cotonou,Benin,False,0,0
2021-11-11,Lebanon,Iran,1.0,2.0,FIFA World Cup qualification,Sidon,Lebanon,False,0,0
2021-11-11,Iraq,Syria,1.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,0,0
2021-11-11,South Korea,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Goyang,South Korea,False,0,0
2021-11-11,China PR,Oman,1.0,1.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,0,0
2021-11-11,Vietnam,Japan,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,False,0,0
2021-11-11,Australia,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Sydney,Australia,False,0,0
2021-11-11,Republic of Ireland,Portugal,0.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,51,8
2021-11-11,Azerbaijan,Luxembourg,1.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,False,119,94
2021-11-11,Georgia,Sweden,2.0,0.0,FIFA World Cup qualification,Batumi,Georgia,False,93,17
2021-11-11,Greece,Spain,0.0,1.0,FIFA World Cup qualification,Athens,Greece,False,47,7
2021-11-11,Russia,Cyprus,6.0,0.0,FIFA World Cup qualification,Saint Petersburg,Russia,False,33,103
2021-11-11,Malta,Croatia,1.0,7.0,FIFA World Cup qualification,Ta' Qali,Malta,False,173,18
2021-11-11,Slovakia,Slovenia,2.0,2.0,FIFA World Cup qualification,Trnava,Slovakia,False,40,64
2021-11-11,Germany,Liechtenstein,9.0,0.0,FIFA World Cup qualification,Wolfsburg,Germany,False,12,190
2021-11-11,Armenia,North Macedonia,0.0,5.0,FIFA World Cup qualification,Yerevan,Armenia,False,89,74
2021-11-11,Romania,Iceland,0.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,41,62
2021-11-11,Ecuador,Venezuela,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,0,0
2021-11-11,Paraguay,Chile,0.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,0,0
2021-11-11,Peru,Bolivia,3.0,0.0,FIFA World Cup qualification,Lima,Peru,False,0,0
2021-11-11,Brazil,Colombia,1.0,0.0,FIFA World Cup qualification,São Paulo,Brazil,False,0,0
2021-11-12,Burkina Faso,Niger,1.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,True,0,0
2021-11-12,Djibouti,Algeria,0.0,4.0,FIFA World Cup qualification,Cairo,Egypt,True,0,0
2021-11-12,Gabon,Libya,1.0,0.0,FIFA World Cup qualification,Franceville,Gabon,False,0,0
2021-11-12,Angola,Egypt,2.0,2.0,FIFA World Cup qualification,Luanda,Angola,False,0,0
2021-11-12,Guinea,Guinea-Bissau,0.0,0.0,FIFA World Cup qualification,Conakry,Guinea,False,0,0
2021-11-12,Morocco,Sudan,3.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,0,0
2021-11-12,Canada,Costa Rica,1.0,0.0,FIFA World Cup qualification,Edmonton,Canada,False,0,0
2021-11-12,Honduras,Panama,2.0,3.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,0,0
2021-11-12,El Salvador,Jamaica,1.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,0,0
2021-11-12,United States,Mexico,2.0,0.0,FIFA World Cup qualification,Cincinnati,United States,False,0,0
2021-11-12,Northern Ireland,Lithuania,1.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,58,135
2021-11-12,Italy,Switzerland,1.0,1.0,FIFA World Cup qualification,Rome,Italy,False,4,14
2021-11-12,Moldova,Scotland,0.0,2.0,FIFA World Cup qualification,Chișinău,Moldova,False,181,42
2021-11-12,Denmark,Faroe Islands,3.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,10,116
2021-11-12,Austria,Israel,4.0,2.0,FIFA World Cup qualification,Klagenfurt,Austria,False,32,80
2021-11-12,England,Albania,5.0,0.0,FIFA World Cup qualification,London,England,False,5,63
2021-11-12,Andorra,Poland,1.0,4.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,153,23
2021-11-12,Hungary,San Marino,4.0,0.0,FIFA World Cup qualification,Budapest,Hungary,False,43,210
2021-11-12,Uruguay,Argentina,0.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0,0
